STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,mot_nrg,Motor energy,engine,Engine capacity of vehicle,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,PT,Portugal,2021,,2321668,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,PT,Portugal,2022,,2377803,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,PT,Portugal,2023,,2407075,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,PT,Portugal,2024,,2551586,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RO,Romania,2015,,3241746,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RO,Romania,2016,,3340914,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RO,Romania,2017,,3465038,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RO,Romania,2018,,3548968,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RO,Romania,2019,,3653648,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RO,Romania,2020,,3727421,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RO,Romania,2021,,3779048,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RO,Romania,2022,,3822436,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RO,Romania,2023,,3869506,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RO,Romania,2024,,3988219,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RS,Serbia,2019,,782590,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RS,Serbia,2020,,797403,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RS,Serbia,2021,,813250,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RS,Serbia,2022,,852375,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RS,Serbia,2023,,868661,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,RS,Serbia,2024,,901663,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SE,Sweden,2015,,3008460,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SE,Sweden,2016,,2958165,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SE,Sweden,2017,,2921057,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SE,Sweden,2018,,2889461,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SE,Sweden,2019,,2868708,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SE,Sweden,2020,,2903083,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SE,Sweden,2021,,2914143,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SE,Sweden,2022,,2886207,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SE,Sweden,2023,,2855382,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SE,Sweden,2024,,2844941,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SI,Slovenia,2015,,594627,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SI,Slovenia,2016,,583837,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SI,Slovenia,2017,,575060,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SI,Slovenia,2018,,571225,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SI,Slovenia,2019,,568597,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SI,Slovenia,2020,,559184,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SI,Slovenia,2021,,556424,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SI,Slovenia,2022,,561348,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SI,Slovenia,2023,,600759,,b,break in time series,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,SI,Slovenia,2024,,622005,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,TR,Türkiye,2015,,2927971,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,TR,Türkiye,2016,,3032139,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,TR,Türkiye,2017,,3121201,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,TR,Türkiye,2018,,3093806,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,TR,Türkiye,2019,,3032725,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,TR,Türkiye,2020,,3232797,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,TR,Türkiye,2021,,3574110,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,TR,Türkiye,2022,,3938056,,,,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,TR,Türkiye,2023,,4562429,,i,value imputed by Eurostat or other receiving agencies,,
dataflow,ESTAT:ROAD_EQS_CARMOT$DEFAULTVIEW(1.0),"Passenger cars, by type of motor energy and size of engine",A,Annual,NR,Number,PET,Petrol,TOTAL,Total,TR,Türkiye,2024,,5268886,,,,,
