STRUCTURE,STRUCTURE_ID,freq: Fréquence (relative au temps),unit: Unité de mesure,geo: Entité géopolitique (déclarante),TIME_PERIOD: Temps,OBS_VALUE: Valeur observée,OBS_FLAG: Valeur observée V2 structure,CONF_STATUS: Confidentiality status (flag)
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT: Autriche,2017,106.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT: Autriche,2018,107.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT: Autriche,2019,107.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT: Autriche,2020,107.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT: Autriche,2021,108.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT: Autriche,2022,109.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT: Autriche,2023,110.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT: Autriche,2024,111.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT1: Ostösterreich,2015,163.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT1: Ostösterreich,2016,165.6,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT1: Ostösterreich,2017,167.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT1: Ostösterreich,2018,167.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT1: Ostösterreich,2019,168.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT1: Ostösterreich,2020,168.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT1: Ostösterreich,2021,168.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT1: Ostösterreich,2022,171.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT1: Ostösterreich,2023,174.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT1: Ostösterreich,2024,175.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT11: Burgenland,2015,79.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT11: Burgenland,2016,79.4,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT11: Burgenland,2017,79.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT11: Burgenland,2018,77.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT11: Burgenland,2019,77.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT11: Burgenland,2020,77.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT11: Burgenland,2021,78.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT11: Burgenland,2022,79.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT11: Burgenland,2023,79.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT11: Burgenland,2024,79.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT111: Mittelburgenland,2015,54.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT111: Mittelburgenland,2016,54.4,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT111: Mittelburgenland,2017,54.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT111: Mittelburgenland,2018,54.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT111: Mittelburgenland,2019,54.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT111: Mittelburgenland,2020,54.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT111: Mittelburgenland,2021,53.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT111: Mittelburgenland,2022,54.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT111: Mittelburgenland,2023,54.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT111: Mittelburgenland,2024,54.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT112: Nordburgenland,2015,101.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT112: Nordburgenland,2016,102.4,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT112: Nordburgenland,2017,103.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT112: Nordburgenland,2018,96.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT112: Nordburgenland,2019,97.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT112: Nordburgenland,2020,97.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT112: Nordburgenland,2021,98.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT112: Nordburgenland,2022,100.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT112: Nordburgenland,2023,100.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT112: Nordburgenland,2024,101.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT113: Südburgenland,2015,67.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT113: Südburgenland,2016,67.3,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT113: Südburgenland,2017,67.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT113: Südburgenland,2018,66.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT113: Südburgenland,2019,66.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT113: Südburgenland,2020,66.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT113: Südburgenland,2021,66.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT113: Südburgenland,2022,67.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT113: Südburgenland,2023,67.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT113: Südburgenland,2024,67.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT12: Niederösterreich,2015,87.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT12: Niederösterreich,2016,87.7,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT12: Niederösterreich,2017,88.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT12: Niederösterreich,2018,88.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT12: Niederösterreich,2019,88.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT12: Niederösterreich,2020,88.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT12: Niederösterreich,2021,89.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT12: Niederösterreich,2022,90.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT12: Niederösterreich,2023,91.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT12: Niederösterreich,2024,91.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT121: Mostviertel-Eisenwurzen,2015,73.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT121: Mostviertel-Eisenwurzen,2016,74.2,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT121: Mostviertel-Eisenwurzen,2017,74.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT121: Mostviertel-Eisenwurzen,2018,74.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT121: Mostviertel-Eisenwurzen,2019,74.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT121: Mostviertel-Eisenwurzen,2020,74.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT121: Mostviertel-Eisenwurzen,2021,75.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT121: Mostviertel-Eisenwurzen,2022,75.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT121: Mostviertel-Eisenwurzen,2023,75.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT121: Mostviertel-Eisenwurzen,2024,76.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT122: Niederösterreich-Süd,2015,76.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT122: Niederösterreich-Süd,2016,77.2,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT122: Niederösterreich-Süd,2017,77.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT122: Niederösterreich-Süd,2018,77.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT122: Niederösterreich-Süd,2019,77.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT122: Niederösterreich-Süd,2020,77.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT122: Niederösterreich-Süd,2021,78.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT122: Niederösterreich-Süd,2022,79.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT122: Niederösterreich-Süd,2023,79.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT122: Niederösterreich-Süd,2024,80.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT123: Sankt Pölten,2015,124.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT123: Sankt Pölten,2016,126.1,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT123: Sankt Pölten,2017,127.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT123: Sankt Pölten,2018,127.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT123: Sankt Pölten,2019,128.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT123: Sankt Pölten,2020,128.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT123: Sankt Pölten,2021,129.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT123: Sankt Pölten,2022,131.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT123: Sankt Pölten,2023,132.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT123: Sankt Pölten,2024,133.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT124: Waldviertel,2015,48.0,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT124: Waldviertel,2016,48.2,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT124: Waldviertel,2017,48.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT124: Waldviertel,2018,47.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT124: Waldviertel,2019,47.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT124: Waldviertel,2020,47.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT124: Waldviertel,2021,47.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT124: Waldviertel,2022,47.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT124: Waldviertel,2023,47.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT124: Waldviertel,2024,47.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT125: Weinviertel,2015,51.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT125: Weinviertel,2016,52.1,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT125: Weinviertel,2017,52.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT125: Weinviertel,2018,52.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT125: Weinviertel,2019,52.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT125: Weinviertel,2020,52.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT125: Weinviertel,2021,52.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT125: Weinviertel,2022,53.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT125: Weinviertel,2023,53.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT125: Weinviertel,2024,53.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT126: Wiener Umland/Nordteil,2015,119.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT126: Wiener Umland/Nordteil,2016,121.1,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT126: Wiener Umland/Nordteil,2017,122.4,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT126: Wiener Umland/Nordteil,2018,123.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT126: Wiener Umland/Nordteil,2019,124.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT126: Wiener Umland/Nordteil,2020,124.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT126: Wiener Umland/Nordteil,2021,125.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT126: Wiener Umland/Nordteil,2022,128.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT126: Wiener Umland/Nordteil,2023,129.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT126: Wiener Umland/Nordteil,2024,130.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT127: Wiener Umland/Südteil,2015,230.1,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT127: Wiener Umland/Südteil,2016,232.9,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT127: Wiener Umland/Südteil,2017,234.7,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT127: Wiener Umland/Südteil,2018,236.3,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT127: Wiener Umland/Südteil,2019,237.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT127: Wiener Umland/Südteil,2020,237.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT127: Wiener Umland/Südteil,2021,239.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT127: Wiener Umland/Südteil,2022,243.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT127: Wiener Umland/Südteil,2023,245.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT127: Wiener Umland/Südteil,2024,246.8,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT13: Wien,2015,4604.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT13: Wien,2016,4693.4,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT13: Wien,2017,4754.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT13: Wien,2018,4780.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT13: Wien,2019,4808.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT13: Wien,2020,4808.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT13: Wien,2021,4838.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT13: Wien,2022,4941.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT13: Wien,2023,5035.2,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT13: Wien,2024,5093.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT130: Wien,2015,4604.5,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT130: Wien,2016,4693.4,b: rupture de série,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT130: Wien,2017,4754.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT130: Wien,2018,4780.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT130: Wien,2019,4808.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT130: Wien,2020,4808.9,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT130: Wien,2021,4838.6,,
dataflow,ESTAT:DEMO_R_D3DENS$DEFAULTVIEW(1.0),A: Annuel,PER_KM2: Personnes par kilomètre carré,AT130: Wien,2022,4941.5,,
